class,weibo_content,weibo_id
金融相关,【管窥去杠杆下的民企资金链，还债生死时速：差点就违约了】由于融资环境的变化，今年上半年民企集体“失血”，多家大型民企接连爆出债券违约，也有部分正游走在流动性危机的边缘。,4268838851878210
金融相关,【郭施亮：正视当前股市问题，是稳定市场的重要前提】（来自一点资讯）,4268837576789080
金融无关,【市场监管总局出手了，严打商标侵权等“傍名牌”行为】国家市场监督管理总局办公厅印发通知，包括“傍名牌”在内的制售假冒伪劣商品、其他商标侵权、相关虚假宣传和违法广告等违法行为，被列为重点打击目标。,4268836494569980
金融相关,【十年来第二次加息！英国央行一致决定将利率上调25个基点】英国央行公布利率决议，加息25个基点至0.75%，符合预期。决议过后，英镑兑美元快速拉涨。英国央行行长卡尼表示，英国脱欧是政策制定者会议期间讨论的重点。全球经济增长仍有望推动英国经济活动，而英国的货币政策“需要循序渐进，而不是马力全开”。,4268835492747560
金融相关,#财经头条##原创首发##话题词#发布了头条文章：《公募基金须做好防“地雷”工作》,4268835420990110
金融相关,发表了博文《公募基金须做好防“地雷”工作》“史上最穷”上市公司，近年来丑闻层出不穷：大股东占用十几亿资金多年不还；公司帐目一度只剩下一百多元钱，网站因欠费停止运营；实控人父子被证监会立案调查并谴责；拖¡查看图片,4268835214945810
金融无关,【财经早餐：经济大事抢先看】①两部门拟将儿童青少年近视率纳入政府考核；②文旅部集中执法检查27家网站；③我国科学家合成全球首例单染色体酵母菌株；④上半年我国游戏市场销售收入达1050亿元。更多>>,4268834360187670
金融无关,用你的笑容去改变这个世界，别让这个世界改变了你的笑容。早安~,4268833176668770
金融相关,【多因素触发A股大跌，北上资金维持净流入释放积极信号】机构称，随着外部因素钝化，下半年结构性机会仍值得期待，尤其建筑建材和消费等板块值得关注。,4268833126931280
金融相关,【华为智能手机全球销量首次超越苹果，跃居全球第二！】数据显示，2018年第二季度，中国华为技术有限公司全球范围的智能手机销量首次超越美国苹果公司，成为仅次于三星电子的全球第二大智能手机供应商。数据显示，2018年第二季度，三星电子共售出智能手机7300万部，苹果共售出4100万部，而华为的销量则达到5400万部手机，较去年同期增长了41%。华为旗下荣耀品牌表现亮眼，第二季度在国外市场的销量达到了400万部，较去年增加了50%，特别是在俄罗斯、印度和东欧市场的销量增长明显。,4268832664868020
金融相关,发表了博文《当前国内房地产调控政策的新动向》7月23日的国务院常务会议提出，“积极财政政策要更加积极，稳健货币政策要松紧适度”。这就意味着国内货币政策将出现重大 向，由偏紧 向宽松。在市场看来，货币政,4268832363354510
金融相关,在道指突破25000关口大约7个月之后，苹果成为首家触及1万亿美元大关的美国上市股票。,4268831147389600
金融相关,【新华社：中国经济有底气行稳致远——一论“坚定信心，稳定预期”】新华社发表评论文章称，中国经济行稳致远有底气，底气在于长期向好的基本面没有变，迈向高质量发展的前进态势没有变，韧性好、潜力足、回旋余地大的基本特征没有变。改革开放是制胜法宝。中国经济行稳致远的底气，在于坚定不移推进改革开放。,4268830940894210
金融无关,【麻辣烫、拉面、自助餐…用英语怎么说？】禁止掉头No U-Turn，过山车Roller Coaster，麻辣烫Spicy Hot Pot，豆腐Doufu，自助餐Buffet…常用的3500多条规范译文↓↓ 再也不怕和外国人交流啦！,4268830882775780
金融相关,【实物消费持续低增长，新三年促消费政策将密集出台】国家加快消费政策的出台，是因为消费领域出现了增速放慢的情况。从社会消费品零售总额来看，今年上半年其累计增速仅为9.4%，相比去年同期降低1个百分点。,4268830559453860
金融无关,【7500万iMessage用户遭骚扰，苹果推信“重塑”垃圾短信】记者根据调查估算，目前有接近7500万iMessage用户频繁被垃圾信息骚扰，多位被骚扰人士告诉记者：“每周都会收到，一收就好多条”，若以此为平均数据估算，国内iMessage上一年的垃圾信息数量超过百亿条。详情：（21）,4268827703252930
金融无关,发布了头条文章：《正视当前股市问题，是稳定市场的重要前提》,4268826151724380
金融相关,长生生物的股价会归零吗？(同步自@新浪看点 ),4268825895080090
金融无关,网评九大最难吃的蔬菜，你最喜欢吃哪个？,4268825849289570
金融相关,发布了头条文章：《长生生物的股价会归零吗？》#微博新鲜事##新浪财经##名博评论##有观点的财经社区##今日看盘#@微博股票 而“问题疫苗”事件所暴露出来的问题是，长生生物的当家人“黑了心”，以至长生生物公司的“良心”黑了，这才导致了“问题疫苗”事件的发生。所以，只要把长生生物“黑了心的良心”挖掉，长生生物仍然还是一家可以拯救的企业。而这次公司董事长高俊芳等人被批捕，也正好是给长生生物“换心”提供了大好时机。所以，即便退市了，也不代表长生生物股票就一钱不值了，说不定长生生物会有一个好的未来也未可知。,4268825627640350
金融无关,30岁才开始学习写作、英语、音乐，靠谱吗？种一颗树最好的时间是十年前，其次是现在。早安[心]~,4268825627638340
金融无关,#民民直播#【领表情包啦！直播揭秘配图小编们的日常一天】你也许听过“配图只服人民网”，但你未必了解配图小编们的故事。我们的表情包到底有多少TB?是谁每晚发“今天没对象”？赶快燃起你们的好奇心，锁定全天直播，民民今天为你大揭秘！.,4268823736070410
金融无关,【基本面未改善 白糖盘面继续承压】产量增加，国储抛售不可避免，加之内外价差较大，受利润刺激，走私难控，供应端货源充足；含糖食品折糖消费量下滑，淀粉糖由于具有价格优势而部分替代白糖，消费端表现不佳，以至于平衡表中库存小幅增加。,4268822813029400
金融相关,【进一步规范风险管理公司场外衍生品业务】中期协昨日发布通知，进一步规范风险管理公司场外衍生品业务，引导业务健康发展。,4268822637038550
金融无关,【工地坍塌事件背后：碧桂园5000亿高周 之困】工地问题反映出，碧桂园在管理上仍有一定缺陷。在区域、项目增多带来的管理半径加大情况下，如何平衡规模和品质、规模和安全、规模和环保的关系，成为管理层的新考验,4268822418168880
金融相关,【金融支持小微深圳样本：银行如何做小微风控？】“当前‘定向降准’范围更加精确到单户授信500万元以下的小型和微型企业贷款，个人经营性贷款。”央行深圳中心支行副行长黄富在8月1日举行的地方法人金融机构小微企业金融服务推进工作会上表示。（21）,4268821327681740
金融相关,正视当前股市问题，是稳定市场的重要前提(同步自@新浪看点 ),4268818333477090
金融相关,发表了博文《正视当前股市问题，是稳定市场的重要前提》,4268818115044800
金融相关,离岸人民币兑美元创13个月新低，一度跌破6.860关口，日内跌逾300点，为去年5月31日以来最低，3个月以来人民币对美元累跌近7.2%。,4268739941236280
金融相关,Apple，首个万亿美金市值科技公司产生了，也是历史上第二个达到万亿美金市值的公司（中石油曾经一度短暂到过万亿美金市值）。一万亿美元是什么概念？美国去年的GDP是20万亿美元，也就是说20个苹果就相当于一个美国；从国家排名上看，苹果将位于印尼和土耳其之间，并取代土耳其，成为全球第17大国家。,4268733935558130
金融相关,【全球No.1！苹果市值首超1万亿美元，再创新纪录】北京时间8月2日晚间，美股开盘后，苹果公司股价涨势如虹，最高时触及207.05美元，按照48.3亿的总股本计算，其市值盘中已突破万亿美元大关。,4268723151686770
金融相关,【打新不如捡漏！两年来券商包销731只新股，浮盈至少25亿，5券商浮盈超亿元】总有人弃购新股，总有券商包销新股，2016年以来，这类“捡漏”式的新股包销收益积少成多，已经高达24.58亿元。详情：,4268718244606060
金融相关,【苹果市值突破万亿美元】财联社8月2日讯，苹果涨幅扩大至2.75%报207.05美元，按照苹果最新公布的48.30亿股流通股计算，苹果市值达万亿美元。,4268718077293240
金融无关,【这款“超级食物”风靡欧美！2025年或将成为规模4亿美元的产业】猴面包树是非洲最具标志性的树种之一。近年来，在蓬勃发展的健康食品行业推动下，猴面包树的果实因果肉酸甜，富含维生素C、钙和镁，目前正在欧美流行。今年1月，一家英国酸奶制造商推出了一款猴面包树果实口味的酸奶，在英国最大的超市出售。同样在今年，美国好市多连锁超市引进了一款含有猴面包树果实的早餐。不断增长的需求给非洲猴面包树果农们带来了巨大的收益。根据非洲猴面包树联盟的数据，猴面包树果实的出口量，从2013年的50吨增加了到2017年的450吨。预计到2025年，这一数字将达到5000吨，每年需要大约500个航运集装箱，成为一个规模达4亿美元的产业。,4268716605214460
金融无关,【不知道、不敢请、请不了，“独生子女护理假”只是说说而已？】近日，四川、河南两省分别出台或修订了“独生子女护理假”，这项涉及独生子女及其家庭的政策目前已在全国９个省份推行。然而记者调查发现，该项假期的实施效果却并不尽如人意，详情：,4268716600510970
金融无关,【提前上班遇车祸不算工伤？人社部门回应：应该算！】近日，家住江苏南通如东县的王某提前上班遭遇车祸。然而，所在公司却认为其违反公司制度提前上班，不承认其为工伤。有网友表示，公司的说法不过是为了推卸责任，相关部门应还王某一个公道。详情：,4268715535607220
金融相关,【重庆警方破获特大荐股诈骗案！过去半月464名骗子被抓，涉案超亿元，这些套路你可遇到过？】如果有人打着“免费荐股”的幌子来和你搭讪，千万别信。荐股诈骗花样频出，有的是犯罪团伙，有的是冒充“专家”荐股，这些骗子大多都有这几近完美的演技，用免费荐股的手法层层引人入局。,4268714037820300
金融相关,【上市公司热衷炒股尝苦果，上半年超10家股票投资亏损】资金用于炒股，主业却要借款。主业发展停滞甚至连年萎缩，却将大量资金用于炒股。2018年上半年，跌宕起伏的A股，让一些热衷于炒股的上市公司，尝到了苦果。上市公司炒股亏损榜单：,4268712431281320
金融无关,你想要的，老天不一定会给你，你只有努力去争取， 别辜负爱你的人，别辜负你自己。晚安~[心]（经济日报 高妍 / 摄）,4268712381112450
金融相关,【独家丨浙商银行划 猛狮科技资金幕后：债务到期不还本付息，事先沟通后资金保全】猛狮科技（002684.SZ）“募集资金”遭划 事件有了新进展。8月2日上午，猛狮科技发布公告称，因贷款逾期，浙商银行深圳分行强行划 了公司6294.93万元募集资金。,4268711282231290
金融相关,【浙商银行回复猛狮科技6000万被划 ：是资金保全措施 不存在未到期抽、断贷行为】财联社8月2日讯，今天，猛狮科技公告6000万募资被划走一事引起广泛关注。直至晚间，浙商银行深圳分行对记者回复表示：“浙商深分已在6月份给予猛狮科技相应的续贷，不存在贷款未到期就对企业抽贷、断贷等行为。所有贷款到期续贷都根据企业实际情况和相关风险控制要求重新申请、审核。目前是在猛狮科技债务到期且未能偿还贷款本息的情况下，与对方事先沟通后采取了资金保全措施，双方也正本着友好协商的态度，争取尽快解决。”（证券时报e公司）,4268710484910210
金融无关,【搜索到的机票突然涨价了，是谁在暗箱操作】明明显示有余票，下单支付时却被告知“舱位已售完”；明明看到的机票价格很便宜，临到付款时票价却涨了。有人说，这些网站用低价票吸引你点进来…这到底是怎么回事？要弄清楚这些问题，首先要来聊聊机票定价机制：,4268706710421060
金融相关,在最近两日大盘调整的背后，有320只股票创出新低，接近A股上市公司总数的1/10。在市场连续下跌后，相当数量的股票年内跌幅较大。统计显示，1109只股票年内跌幅超过三成，接近上市公司总数的1/3，总体呈现泥沙俱下的格局。另一方面，市场整体估值已相应走低，接近历史相对低位。,4268706584104260
金融相关,A股大跌背后：320股创新低，绩优股被错杀，重要股东忙增持_证券时报网,4268705040681560
金融无关,苦难是人格的试金石，面对苦难的态度最能表明一个人是否具有内在的尊严。晚安~,4268704831546470
金融相关,#厦门房价跌了#【中国最难买房的城市房价跌了，地价回到两三年前】7月的最后一天，中央定调“坚决遏制房价上涨”，显示出坚决调控楼市的信号。此前不少人怀着“房价永远涨”的信仰，然而在调控越来越紧的大环境下，不少城市的房价出现松动：,4268704394923850
金融无关,"【TED教育：人的一生中，必须要培养的一个习惯是什么？】如今社会每个人都更忙，,但却没有更开心，每天都做同样的事，看到同样的结果，怎么会让人高兴的起来呢？如果没有进步与成长，你就体会不到真正的幸福和成就感，怎么让自己工作的更高效？什么样的好习惯让你终身受用？",4268704332320840
金融相关,【连续两年大涨的股票，连贵州茅台都没做到，只有36只（名单）】'' （分享自@凤凰网 ）,4268701941964010
金融相关,今天，离岸人民币兑美元创13个月新低，一度跌破6.860关口，日内跌逾300点。而股市也对人民币贬值的担忧开始增加，上证指数下跌2%。值得注意的是，德意志银行将在岸人民币兑美元年末汇率预测从6.8元下调至6.95，称贸易局势可能会对未来几年中国的经常项目造成持续压力。,4268701496724860
金融相关,【开发商也没余粮了？全国近800块地没卖出去】上海市中心地块罕见流拍，苏州土地拍卖遇冷，这或许只是今年来国内土地拍卖的一个缩影，今年前7个月，全国流拍地块就近800宗。分析师表示，过去半年，开发商大部分融资难是不争的事实，限价因素导致房企对于未来房产上市交易价格持有更为保守的预期。（每经）,4268701047470950
金融无关,【中学老师划船上班：不用等红灯 不堵车[doge]】34岁的孙华，是嘉兴一名中学老师。家住河边的他，常会划皮划艇去上班，25分钟就到单位。孙华说，十分享受这段孤独旅程：一路过来都是风景，“没有堵车烦恼，更不用等红灯，但最怕降暴雨。”@小时视频,4268700549352510
金融无关,【教育部：确保中小学教师工资收入 不低于当地公务员平均水平】日前，教育部发通知，要求各地各校不折不扣落实好国家关于教师地位待遇的各项惠师举措，落实公办中小学教师作为国家公职人员特殊的法律地位，健全中小学教师工资长效联动机制，优化经费投入结构，确保中小学教师平均工资收入水平不低于或高于当地公务员平均工资收入水平。,4268700373346000
金融无关,#新华全媒头条#【人造单条染色体真核细胞问世　我国开启合成生物学研究新时代】我国科学家创造了一种自然界中不存在的生命，一个只有１条染色体的“全新极简细胞”，它有一个有点拗口的名字——“单染色体真核酵母”。酵母三分之一基因与人类同源，人造单染色体真核酵母的诞生为研究人类染色体异常疾病提供了重要模型。请看详情⬇️⬇️,4268700187875430
金融相关,8月2日，上海市公安局黄浦分局官方微博发表声明，对5起涉嫌非法吸收公众存款的案件进行立案侦查，包括米袋计划、花木金融、华泰金融、坚果理财、百荣金融。,4268697990404050
金融相关,【2日公告精选丨金龙机电：控股股东被建行申请破产清算】双一科技：逾2500万限售股8月8日解禁上市流通；胜利股份：半年报披露时间推迟至8月22日；盛天网络：拟1000万元出售盛天文娱；王府井：终止参与千百度新股配售，更多：,4268697395007370
金融无关,【为帮婴儿度过“生死劫” 护士腿部跪出青紫丘壑】1日，淮安市妇幼保健院完成了一台5个多小时的手术。患者为出生36小时的婴儿，患有肛门闭锁同时合并食管闭锁食管气管瘘。在做食管吻合时，护士费蕾蕾来不及找护垫，直接跪地操作了一小时，结束后她才发现，自己的膝盖已经青紫凹陷。,4268697281913800
金融相关,【银行猛于狮？公司账上6295万资金，突遭强行划走！】 今日（8月2日）早间，猛狮科技（002684.SZ）连发3份公告，披露了公司募资账户出现异动，包括猛狮科技及子公司部分银行账户被冻结、浙商银行强行划 公司募集资金6295万、无法按期归还募集资金等情况，上述事件已对公司资金周 和日常经营活动造成一定影响。猛狮科技方面表示，存在异动情况的募资账户资金原拟用于福建猛狮“新能源汽车核心部件——锂离子电池生产项目”，资金被划 及账户被冻结，对该项目的正常建设产生一定的影响。,4268696959051350
金融无关,财联社8月2日讯，美国白宫：美国总统特朗普在8月1日收到了朝鲜最高领导人金正恩的来信。朝鲜最高领导人金正恩的来信是对新加坡峰会的跟进，以及对该次峰会中所做承诺的推进。（路透）,4268694433335600
金融相关,【6月证券期货经营机构共备案539只产品】2018年6月1日-6月30日，证券期货经营机构共备案539只产品，设立规模918.06亿元，较5月份增加541.15亿元，上升143.58%。其中，证券公司及子公司备案256只，设立规模550.77亿元，占比59.99%；基金公司备案135只，设立规模237.78亿元，...,4268693506882640
金融相关,【国家发改委发话了！培养优质品牌企业，严厉打击假冒伪劣产品】近年来，中国居民海外购物行为不断增多。针对中国居民购买力外流的问题，国家发改委回应，要着力增加国内高品质产品供给，增强居民对国内消费市场的信心。一方面要培育一批能够展示中国优质形象的品牌和企业，另一方面要加快完善消费产品和服务标准体系，加强消费领域信用体系建设。此外，对于国内短时间内没有能力生产的产品，要加大消费领域有效有序开放力度和外企合资合作，促进高端产品和服务生产。,4268692248308490
金融无关,【暖心！打车打了3万多？遂宁的哥原封不动退回】7月31日，四川遂宁一乘客用支付软件向出租车司机付款时，一时“手滑”将11元车费 成了33122元。面对这笔“天价车费”，司机是如何处理的呢？戳视频⬇️⬇️⬇️,4268691354390490
金融无关,【 给TA！这是很多司机常犯的问题！】前面的车减速了，跟随减速才安全，不要凑近了再处置。@公安部交通安全微发布,4268690700955180
金融相关,"【“炒地图”行情依然很嗨，只不过换了一张“地图”】今日,A股三大股指延续下跌趋势，但市场资金“炒地图”热情依然居高不下，新疆板块逆势爆发，成为盘面为数不多的亮点之一。中国证券网微信公众号(ID：www_cnstock_com)，未经授权，不得 载，否则追究法律责任！",4268689958109650
金融无关,【空调无法开机就是电脑板损坏？一不制冷就让你加氟？[疑问]别再被骗了！ ！】眼下正是空调的使用旺季，也是维修旺季。但有不少维修点借消费者知识相对缺乏，漫天要价，进行欺骗。其中谎称电脑板损坏和缺少制冷剂最普遍，如何判断？[思考]戳视频↓↓,4268689731196190
金融相关,【市场不断寻底，股民惶惶不安！这个夜晚，但斌有话要说……】就如疾病能使人体的免疫系统更加强壮。中国的国运、经济与股市在成长中所碰到的挫折，都是强盛的必经之路。中国证券网微信公众号(ID：www_cnstock_com)，未经授权，不得 载，否则追究法律责任！,4268689514026430
金融相关,【按照旧的流通股数来计算 苹果总市值达万亿美元】财联社8月2日讯，CNBC数据显示，苹果盘中市值首次超过1万亿美元，股价刷新历史最高位至203.51美元，当前涨幅超过1%。小财注：CNBC行情仍是按照旧的流通股数48.82亿来计算市值，苹果市值突破万亿关口对应的价格是203.45美元；不过苹果周三最新财报里显示其流通股数减少至48.30亿股，所以目前万亿市值对应的股价应该是207.05美元。,4268689362621690
金融无关,【热浪正在席卷全球，多地气温创历史纪录，连科学家都震惊了！】从东京到中东、从北美到欧洲，恐怖的热浪正在席卷全球。气候学家称这一切与人类的活动有着明显的联系，但今年的程度让科学家也感到震惊。,4268688812852460
金融相关,【上海警方：华泰金融等5平台涉非法吸收公众存款被立案侦查】#p2p网贷接连爆雷#6月27日、28日、7月13日、20日、23日，上海市公安局黄浦分局分别对上海聚诚致信网络科技有限公司（米袋计划）、上海桢曦金融信息服务有限公司（花木金融）、上海安民互联网金融信息服务有限公司（华泰金融）、百荣金融信息服务(上海)有限公司、上海汉州互联网金融信息服务有限公司（坚果理财）涉嫌非法吸收公众存款立案调查。,4268687323887510
金融相关,深交所：切实担负起退市主体责任 不断完善并严格执行退市制度 _ 东方财富网——不能只是退市，重要的是退赔。不赔偿投资者的退市就是耍流氓。,4268686892496500
金融相关,【直播：中国资本市场如何为投资者负责？经济学家吴晓求深度解读】中国资本市场持续升温，未来将走向何方？当前中国资本市场存在的问题与症结何在？中国资本市场的战略目标和发展方略又是什么？著名经济学家、中国人民大学副校长吴晓求走进《中国经济大讲堂》，为您深度解读！.,4268686712482890
金融相关,ST长生：子公司长春长生9处房产和61台车辆被查封 _ 东方财富网,4268686434956930
金融无关,#夜读#【1个好的工程师抵300个普通员工！一位老板道出了你真正要警惕的事】在众多行为中都可以利用“杠杆原理”的当下，“头部人才”与“普通人”的待遇差距越来越大正在成为一种大趋势。追求“缩小待遇差距”理念的企业越来越难吸纳人才。因为“公平”是相对的，如果掌握着大量资源的头部人才依然拿着与普通员工差不多的薪酬，这何尝不是另外一种“不公平”？,4268686426454600
金融无关,【这段视频告诉你：空调一不制冷 就让你加氟？别再被骗了！ ！】怎样判断空调是否该加氟了，在给空调加氟养护时又有什么门道？看完这段视频，你就明白了！@CCTV生活提示,4268684908338920
金融无关,【加油！中国队多名运动员挺进羽毛球世锦赛八强】在今天举行的2018世界羽毛球锦标赛八分之一决赛中，中国选手陈雨菲、何冰娇挺进女单八强；谌龙、石宇奇晋级男单八强；女双方面，中国组合陈清晨、贾一凡顺利晋级；李俊慧-刘雨辰组合、刘成-张楠组合晋级男双八强；混双方面，郑思维-黄雅琼组合、王懿律-黄东萍组合、张楠-李茵晖组合也成功晋级。明天，他们将迎来四分之一决赛，让我们一起为中国健儿加油！,4268684304173250
金融相关,【腾讯半年市值蒸发万亿，大盘大行“腾讯系”走向何处】2017年底，腾讯控股一度突破四万亿港元的市值，成为中国企业里面最耀眼的明星。2018年腾讯大幅下跌，8月2日已经跌破350港元，短短不到半年时间内市值蒸发超过万亿港元。多位市场人士认为，主要有三方面因素：,4268684211711680
金融相关,【美股低开道指跌逾160点 特斯拉盘初大涨9%】标普500指数开盘下跌15.76点，跌幅0.56%，报2797.60点；纳斯达克指数开盘下跌41.80点，跌幅0.54%，报7665.52点；道琼斯指数开盘下跌162.20点，跌幅0.64%，报25171.66点。特斯拉盘初涨9%，此前财报显示，第二季度EPS、营收、现金流等方面表现均好于市场预期。拼多多盘初跌5.8%。,4268683582500540
金融无关,【终极隐藏彩蛋！#千年等一回间奏唱的是什么#？连赵雅芝都答错[doge]】《新白娘子传奇》主题曲《千年等一回》中藏着一个彩蛋：间奏到底唱的是什么？这个问题连赵雅芝都答错。创作者左宏元揭秘：当年怕被禁没写出来，其实唱的是“China”。（来源：@梨视频 ）,4268681741219930
金融无关,【两车立交桥上斗气  大货车把吉普推行20米 硬生生挤到桥边缘】7月29日，广西柳州，一辆大货车与吉普在立交桥上斗气、别车，大货车推吉普向左前方前行20余米，吉普险些被推下桥。大货司机黄某称，有点火气冲动了，没想到后果。黄某涉嫌以危险方式危害公共安全罪被刑拘。@时间视频,4268680823484100
金融无关,【“异军秃起”的90后有救了！新药有望逆 脱发】不少中年人备受脱发问题困扰。美国研究人员发现一种试验性新药可治疗脱发，未来还有助于治疗牛皮癣等皮肤病以及糖尿病或整形手术导致的伤口等皮肤损伤。详见：,4268680474801210
金融相关,荐股诈骗花样频出，有的是犯罪团伙，有的是冒充“专家”荐股，这些骗子大多都有这几近完美的演技，用免费荐股的手法层层引人入局。据不完全统计，仅过去这半个月，警方就打掉了多个诈骗团伙，抓获“骗子”犯罪嫌疑人464人，涉及资金量1.26亿元，一名诈骗主犯被判11年。,4268680085258350
金融无关,【视频丨一年5亿人次，健康体检一单能赚多少？】美年健康是如何一步步成为民营体检“一哥”？毛利率到底有多少？对比同行如何？一单能赚多少钱？透视健康体检行业：,4268679275155040
金融相关,【阿里巴巴能拯救星巴克吗？】星巴克今年第三季度财报显示：中国/亚太区毛利润同比下滑接近8%，中国区门店营业额同比下降2%，一直蒸蒸日上的中国市场九年来首次出现下降。星巴克正在作出新的努力，这次它选择了另一位合作伙伴——阿里巴巴。,4268677450889920
金融相关,【全国生猪价格大面积上涨 年内第四波涨势已成】财联社8月2日讯，据新牧网监测的生猪报价信息统计，2018年08月02日新牧猪价指数111.18，较昨日升高1.85个点。今日全国生猪均价为6.77元/斤，较昨日上调0.11元/斤，较上周同期上涨0.17元/斤，上涨幅度为2.51%。市场看涨氛围浓厚，7元/斤关口或将被突破。猪价经过7月底短暂调整后回升，市场看涨心理浓厚，年内第四波涨势已成，预计近日猪价还有上涨空间。,4268677287773970
金融无关,【你的脑袋是怎样被压力给欺负到变形的？】压力对大脑的影响可能要远远超过你的想象，比如它能够直接渗透到你脑部的DNA，降低你以及你的后代的抗压能力！via每日经济新闻,4268674636487410
金融无关,【FF91完成整车进度40% 贾跃亭承诺年底交车难度不小】据《证券日报》记者了解，FF91白车身以一个原始底盘呈现，在配置动力系统、装饰或涂料之前焊接、组装在一起。有业内人士对记者表示，卷钢进入汽车生产车间，要经过裁剪、冲压、焊接才形成完整车身，再之后就是涂装和总装。FF目前所称的白车身只是完成了焊接，后面还有两个大车间的工作。“整车生产四大工艺冲、焊、涂、总。按量产产品来讲，白车身焊接完成大概占整车生产进度40%左右。”,4268674632010690
金融相关,【重磅！英国央行刚宣布金融危机以来第二次加息】北京时间8月2日晚间，英国央行宣布以全体赞成票同意，加息25个基点至0.75%，符合预期。此次为该行自2008年金融危机以来第二次加息，上一次加息发生于2017年11月。消息过后，英镑跳涨。,4268673742905320
金融相关,遏制房价上涨最强信号:9天8次调控 四大一线城市参战--------------看疗效。,4268673386813590
金融相关,【养元饮品实控人拟增持2000万元-5000万元】公司第一大股东、实际 控制人姚奎章先生计划自 2018 年 8 月 3 日起 6 个月内，通过证券交易所竞价交 易、大宗交易、协议 让等方式择机增持公司股份，增持金额不低于人民币 2 千万元，不超过人民币 5 千万元。,4268672966566390
金融相关,【7月全国期货市场交易规模环比小幅下降，贸易战持续影响棉花及豆类市场】根据中国期货业协会最新统计资料显示，7月全国期货市场成交量、成交额环比均有小幅下降，成交额却实现同比增长9.3%。“7月份我国期货市场成交额实现了同比增长，主要是受今年以来部分大宗商品，如苹...,4268671792432860
金融相关,【部分大行抢窗口期发力对公贷款】财联社8月2日讯，据财新报道，近期，随着宏观政策微调，部分商业银行下半年的信贷投放政策亦开始 变。财新记者确认，某大行公司部近日下发相关文件，明确要求下半年各分行进一步加大公司信贷储备力度、加快公司贷款投放、提高公司贷款投放占比。部分银行下半年将加快公司贷款投放，主要是基建、棚户区项目等；还有一些银行尚在观望。,4268671158734710
金融相关,【金龙机电：控股股东可能进入破产程序】财联社8月2日讯，金龙机电公告称，建行乐清支行以不能清偿到期债务为由，于7月27日向乐清市人民法院申请对公司控股股东金龙集团进行破产清算。乐清市人民法院向金龙集团发出了通知，倘若金龙集团对此次建行乐清支行的申请破产清算事项有异议，应于8月3日前提出异议。金龙集团于今日向乐清市人民法院提出延长异议期限的申请，法院已受理此申请，暂未做出书面回复。倘若金龙集团进入破产程序，则可能导致公司实控权变更。,4268671024713960
金融相关,【严查低俗内容！文旅部执法检查B站、爱奇艺等27家网站（附名单）】近期，文化和旅游部部署开展专项查处工作，依法从重查处部分内容违规网络文化经营单位，组织开展网络动漫、网络音乐市场集中执法检查，27家主要网络动漫、网络音乐网站被列入检查对象名单。,4268670655893630
金融无关,【“水清鱼欢”：千岛湖开渔展现美丽生态】从8月1日开始，除常年封库禁渔区水域之外，浙江省杭州市淳安县境内的溪流及千岛湖相应支流、入水口结束了为期3个月的季节性休渔，新一季捕捞作业开启。季节性休渔期的实施，不但保护了渔业资源，而且发展了与之相应的乡村旅游和休闲渔业。,4268670139534250
金融无关,大晚上都不知道干嘛了。复盘堵心，看电视没劲，吃大腰子没用，喝酒伤身，去会所没钱。都是股市闹的[二哈],4268670006277780
金融无关,财联社8月2日讯，特朗普政府提议放松美国汽车排放规则。（彭博）,4268667930018630
金融无关,【*ST华泽原高管向公司提劳动仲裁 准备提起索赔诉讼投资者已超50人】7月31日晚间，*ST华泽发布公告称，公司原高管提出劳动仲裁，此次劳动仲裁涉及金额为1519.9万元。从公告披露的内容来看，此次原高管提出的索赔请求包括工资、经济补偿、融资奖金等事项，其中，融资奖金为1000万元。,4268667082576720
金融无关,【湖南认定“流量不限量”属虚假广告 三大运营商被约谈】8月2日，湖南省工商局召开通信运营商发布违法广告行政约谈会。根据调查，湖南省工商局认为，三大运营商发布的“流量不限量”广告对消费者造成严重的消费误导，属于虚假广告。三大运营商明知在现有技术条件下不能真正实现“流量不限量”，却在广告中反复大量宣传，推销“流量不限量”套餐产品，且在广告中亦未明示“达量降速”“达量停止流量使用功能”“达量关闭上网功能”等流量使用关键信息。而消费者对“流量不限量”广告的普遍认知是只要购买套餐，就可以任意、自由、充分、无条件地使用上网流量。根据《广告法》第二十八条“广告以虚假或者引人误解的内容欺骗、误导消费者的，构成虚假广告”的规定，该广告属虚假广告。,4268666327136450
金融无关,财联社8月2日讯，美国商务部部长罗斯表示，如果与欧洲的谈判失败，美国倾向于完成汽车关税调查。,4268664918042320
金融相关,【规模缩水创17个月新高，“余额宝”们的钱去哪了？】作为深受基民喜爱的现金管理工具，“余额宝”们的规模自2013年以来几乎是一路高歌猛进，从2013年1月份的4759.46亿份到2018年6月份的7.71万亿份，货币基金规模增加了15.2倍，年复合增长率高达61.04%。,4268664444467230
