emotion,weibo_content,weibo_id
中性,【从长生生物案看投资者权益保障的困境】为了充分维护投资者权益，法律有必要增加违法上市公司的惩罚力度及其对投资者的赔偿力度，建立制度化的投资者损失赔偿渠道，采用多元纠纷解决机制，以投资者时间和经济成本低为原则。为此，笔者提出如下建议：,4269253446330070
负面,#快讯#【印度今起对美商品开征报复性关税】由于遭美国加征钢铝关税，印度准备按照之前宣布的计划，从4号、也就是今天起，对部分来自美国的进口产品实施反制措施。今年3月，美国政府以“国家安全”为由，宣布将对进口的钢铁和铝产品分别征收25%和10%的关税，受此影响，印度总计将被额外征收1.65亿美元、约合11.27亿元人民币。印度政府为此在6月底推出了反制措施，宣布将从8月4号起对美国的多种农产品、钢铁产品和铁矿加征关税。受这一措施波及的美国农产品包括苹果、杏仁、核桃、鹰嘴豆等，其中鹰嘴豆将被征收高达60%的关税。,4269251122563220
中性,【西安地铁“钢琴楼梯” 成“网红”打卡地 有人为拍视频却阻拦行人】近日，西安大雁塔地铁站的“钢琴楼梯”对公众开放，又成为西安“网红打卡地”之一，不少人前往拍摄视频。但有些人为了拍短视频，做出阻拦行人不让通过等不文明行为。,4269248413280260
中性,【成都：8月起 自费接种疫苗更便宜】近日，记者从四川省疾病预防控制中心、四川省药械集中采购服务中心、成都市卫生和计划生育委员会等多方获悉，8月1日起，全省执行疫苗预防接种服务收费新标准，即针对需要收费的二类疫苗，可向受种者或者其监护人收取预防接种服务费，价格为30元/支，原有关疫苗收费的相关政策同时废止。举个例子，13价肺炎疫苗原价963元/支，现在只需支付采购价698元/支+30元服务费，共计728元/支，少了235多元。（@成都商报 ）,4269245644932000
正面,【政策重心是保持经济和社会稳定】房地产市场需求调控政策难松，长效机制推进加快。会议提出要“坚决遏制房价上涨”，具体的政策可能是两个方面：一是坚持因城施策，促进供求平衡，合理引导预期，整治市场秩序；二是加快建立促进房地产市场平稳健康发展长效机制。因此下半年房地产市场的需求调控政策放松的可能性很小，部分供求紧张的城市或将加快供地节奏；而在长效机制建设方面，预计房地产税的立法进程会有所加快。,4269243375115880
正面,【海通证券荀玉根：A股在构筑圆弧底 未来10倍牛股在先进制造、新兴消费】财联社8月4日讯，海通证券研究所于7月底8月初在上海、北京、深圳举办了三场研究框架培训会议，会议中首席策略分析师荀玉根发表演讲。他认为，2016年1月底上证综指2638点以来的市场，定性为箱体震荡的大圆弧底。先进制造、新兴消费有望成为新时代经济由大变强的主导产业，而这其中必将诞生一批具有国际竞争力的新蓝筹。,4269241831799610
中性,【石家庄现天价板面13800一碗[衰]物价局：明码标价无权干涉】石家庄一餐厅现天价板面，售价13800元。老板称这碗面有天上地下海里12种食材，需12位厨师烹饪。有网友质疑其炒作，老板表示，面的成本真的很高，自己没挣钱。当地物价局回应，饭店消费价格属于市场调节价，物价部门无权干涉。网友：贫穷限制了我的想象力…[跪了],4269241748054740
中性,“跌跌不休”的在岸人民币兑美元汇率8月3日跌穿6.9，连跌9周，创下13个月新低……眼见着要突破7之时，央行终于出手了！央行决定——自2018年8月6日起，将远期售汇业务的外汇风险准备金率从0调整为20%。,4269241345348120
中性,三十年河东，三十年河西。这一次，轮到了中部。今年上半年中国区域板块的增长格局发生了重大变化，其中增长最快的是中部，平均增速为7.91%，高于西部的7.23%，东部位居第三，平均增速为6.69%，最慢的是东北，平均增速为4.53%。,4269241123877760
负面,【拼多多被做空 借券年息达9%】财联社8月4日讯，据财新报道，做空股数占在外流通股数的比例由4%左右上升至7％左右。一位投行人士表示，目前市场上做空拼多多的情绪较浓，拼多多跌破发行价后，借券的年息飙升至9％，做空机构已经很难借到大量股票。,4269240133586470
中性,中国股市的问题，归根到底就是管理智慧、出牌秩序以及政策定位的问题。,4269239151610890
中性,【直播：2018ChinaJoy震撼来袭 每经记者带你实地体验】2018第十六届ChinaJoy于8月3日至8月6日在上海新国际博览中心举行。本届China Joy围绕“新科技 新娱乐 新价值”为主题，有哪些亮点呢？8月4日上午，每经记者带你一起体验。.,4269235489907380
中性,有谁了解怎么回事？这是什么父母？,4269234480148040
负面,周末话题：有一个很深的问题一直想不通，股市长期下跌对国家有啥好处？,4269233317196530
正面,【专家：资本市场需要突破现有结构】中邮证券董事总经理尚震宇昨日在接受《证券日报》记者采访时表示，通过资本市场，尤其是股权类融资的形式，将有效解决企业的融资需求，不仅可以使得社会再生产和扩大再生产有效运行，而且还可以降低银行系统风险和企业杠杆率。,4269233313636500
中性,【央行：远期售汇业务外汇风险准备金率将调整为20%】3日，中国人民银行官网发布消息称，近期受贸易摩擦和国际汇市变化等因素影响，外汇市场出现了一些顺周期波动的迹象。为防范宏观金融风险，促进金融机构稳健经营，加强宏观审慎管理，中国人民银行决定自2018年8月6日起，将远期售汇业务的外汇风险准备金率从0调整为20%。,4269229349773020
正面,【Google与腾讯、浪潮等三家公司洽谈内地云业务】财联社8月4日讯，据知情人士透露，谷歌正在与腾讯、浪潮以及其他中国公司洽谈在中国大陆地区提供谷歌云服务。招聘信息显示谷歌正在招聘一位云业务拓展经理，工作地点位于上海。该职位将“中国市场的经验和知识”作为首选资格。（彭博）,4269228699307880
中性,【今日热点新闻一览↓↓】1、经国务院批准，国务院关税税则委员会决定对原产于美国的5207个税目约600亿美元商品，加征25%、20%、10%、5%不等的关税；2、中国人民银行：自2018年8月6日起，将远期售汇业务的外汇风险准备金率从0调整为20%，人民币兑美元汇率随即出现反弹；3、3日，深交所向ST长生六名高管发布《纪律处分事先告知书》，拟给予公开谴责处分；4、国家医保局：抗癌药准入谈判工作预计9月底前完成，拟谈判药品均为治疗血液肿瘤和实体肿瘤的必需药；5、国家市场监管总局2日约谈拼多多，要求经营者正视问题履行责任，不以任何理由纵容和支持假冒侵权者。,4269223260210870
中性,【货币政策传导机制亟待疏通 专家建议多环节综合施策】“疏通货币政策机制的传导，一方面可以考虑扩大公开市场操作对象范围，以解决金融机构流动性分层问题；另一方面，在非标资产回表的过程中，可以考虑适当调整对信贷规模的管控，以加强对实体经济的信贷支持；并继续完善MPA框架，如将对中小企业贷款作为其中的考核指标之一，通过适当的内部激励疏通货币政策向实体经济的传导。”鄂志寰表示。,4269223242495200
中性,#环球扫描 图说财经#【看完这9图，最近发生的新鲜事儿都知道了！】太忙，没时间看新闻？来看图，为你精选了最近国际上发生的新鲜事儿！印度央行今年第二次加息；两名盗贼从瑞典斯特兰奈斯大教堂盗走两个17世纪的皇家王冠和一个王权宝球；韩国江原道2018年华川西红柿节开幕，游客在西红柿中疯狂寻找金戒指...戳图↓,4269218214287170
中性,#p2p网贷接连爆雷#【90后复旦高材生踩雷，旗下P2P未兑付资金41亿！却登上福布斯精英榜】8月2日，以富豪榜而知名的福布斯发布了“2018年中国30位30岁以下精英榜”，在这份600人的名单中，小编注意到一个名字，那就是在“财务和金融”板块中的姚坤杰，他的身份是贝米钱包的联合创始人、CEO。不过，早在今年7月13日，上海市公安局徐汇分局便对贝米钱包涉嫌非法吸收公众存款罪立案侦查，而姚坤杰也已取保候审。这样一个被依法采取刑事强制措施的人，却进入了福布斯推崇的商业成功人士精英榜，引起了不小的质疑。,4269216657558790
负面,【深交所推进停复牌制度改革 “长期停”等三大现象得到遏制】目前深市重组停牌数量时间大幅下降。截至8月3日，深市上市公司停牌家数77家，占比3.64%，其中创业板停牌家数15家，占创业板上市公司家数仅2%。这其中，66家公司因筹划重大资产重组停牌，占深市上市公司总数的3.12%，重组停牌数量仅为去年同期的一半左右。,4269214438876490
中性,#反击贸易战#【商务部新闻发言人就美国商务部将部分中国实体列入出口管制“实体清单”发表谈话】针对美国商务部近日将部分中国实体列入美出口管制“实体名单”，商务部新闻发言人3日发表谈话指出，中方反对美动辄对中方实体实施单边制裁的立场从未改变。中方敦促美方采取切实措施，放宽对华出口管制，保护和促进双方企业开展高技术贸易与合作，维护双方企业的合法权益。（记者于佳欣）,4269213189529750
中性,【对美加征关税商品清单】国务院关税税则委员会对美分别加征25%、20%、10%、5%关税的商品清单↓↓共5207个税目，涉及自美进口贸易额约600亿美元。,4269213147278310
中性,#关税反击战#【对美加征关税商品清单】国务院关税税则委员会对美分别加征25%、20%、10%、5%关税的商品清单↓↓共5207个税目，涉及自美进口贸易额约600亿美元。（商务部网站）,4269210735918880
正面,【沪深交易所对310起异常交易行为 采取监管措施】沪深交易所本周对310起证券异常交易行为采取了自律监管措施。本周，上交所公司监管部门共发送日常监管类函件14份，其中监管问询函11份，监管工作函3份；通过事中事后监管，要求上市公司披露补充、更正类公告21份。针对信息披露违规行为，采取监管关注措施5单。,4269210664543640
中性,【央妈出手稳汇率，非农意外爆冷门，美元、黄金“苦不堪言”】本周五多则重磅消息影响金融市场。8月3日，在人民币兑美元汇率持续快速贬值的情况下，央妈终于出手：时隔不到一年，再次决定，自2018年8月6日起，将远期售汇的外汇风险准备金率从0调整为20%。消息一出，离岸人民币汇率瞬间拉涨超500基点，收复6.83关口。,4269206427962150
中性,【甲醇期货起飞，请系好“安全带”】化工品中，不论是前期上涨的PTA还是近期上涨的甲醇、PP、PVC等都具有一个相同的特点——库存低。“在临近交割，空头多头面临换月选择的情况下，库存低的品种较容易发生上涨行情。”,4269203676858050
中性,【苹果交割仓库及车船板交割服务机构大调整！向市场传递什么信号?】“郑商所之所以在1807合约交割刚刚完成之后就调整指定苹果交割仓库及车船板交割服务机构，重要的原因是为了更好地服务广大果农、农业合作社、苹果产业企业。”预计未来有关机构依然会根据市场需求而调整指...,4269202758588220
正面,【小品种、大能量！2年期国债期货将于本月17日问世，金融衍生品对内开放的又一里程碑！】昨日，证监会批准中国金融期货交易所开展两年期国债期货交易，合约正式挂牌时间是2018年8月17日。证监会新闻发言人常德鹏表示，证监会将督促中金所继续做好各项准备工作，确保2年期国...,4269202427226730
中性,【证监会核发IPO批文放缓 连续17周未超2家】8月3日，证监会按法定程序核准了2家企业的首发申请，其中北京康辰药业股份有限公司将登陆上交所主板，北京新兴东方航空装备股份有限公司将登陆深交所中小板。2家企业筹资总额不超过17亿元。,4269200598603010
中性,【证监会披露2017年度上市公司年报会计监管报告 信披不规范问题突出】年报分析发现，部分上市公司在执行企业会计准则、内部控制规范和财务信息披露规则中存在的主要问题有：合并报表范围判断不恰当；非同一控制下企业合并未充分识别和确认可辨认无形资产；或有对价初始确认和后续计量有误；收入确认与计量不符合会计准则的规定；资产减值计提不充分，商誉减值测试方法不正确，利用资产减值计提及 回调节利润......,4269198076674930
中性,【央行上调外汇风险准备金率 加大投机成本】央行8月3日发布公告称，为防范宏观金融风险，促进金融机构稳健经营，加强宏观审慎管理，中国人民银行决定自2018年8月6日起，将远期售汇业务的外汇风险准备金率从0调整为20%。通知的下发立即提振市场信息，离岸人民币汇率自通知下发之后迅速拉升，不到半个小时的时间收复6.83关口，报6.8290，上涨527个基点。,4269195564522160
正面,【2年期国债期货来了，交易策略全在这里】中国证监会新闻发言人常德鹏8月3日表示，证监会已于近日批准中国金融期货交易所开展2年期国债期货交易，合约正式挂牌交易时间为2018年8月17日。,4269194813504830
正面,【库克首谈苹果市值破万亿美元：继续专注自己的工作】周四苹果公司市值突破1万亿美元后，CEO库克向12.3万名员工发信祝贺，但要求不能分心。库克称，这一成就令人自豪，却并非衡量公司成功的最重要指标。周五盘初股价微跌，市值暂时跌落万亿关口，收盘再创新高，市值重回巅峰。,4269194139118970
中性,【避暑好去处！伊春，22℃的夏天，你心动吗？】在刚刚过去的7月，我国经历了2018年来最旷日持久高温过程。小编给你推荐一个避暑好去处——伊春。伊春，坐落于黑龙江省东北部小兴安岭腹地，与俄罗斯隔江相望，是中国北方森林生态旅游名城。夏季的伊春，凉爽宜人，平均气温在20℃—22℃左右，是一处盛夏可享受“天然空调”的避暑胜地。,4269188015702150
中性,发表了博文《证监会核发2家IPO批文，IPO可否为股市稳定让步？》,4269184491973660
中性,证监会核发2家IPO批文，IPO可否为股市稳定让步？(同步自@新浪看点 ),4269184265605480
中性,发表了博文《 载;陈理：查理·芒格在接受《红周刊》专访中透露了成为好投资者的八大要义》陈理：查理·芒格在接受《红周刊》专访中透露了成为好投资者的八大要义红周刊红刊财经昨天第一，理性的芒格恰恰非常有人情,4269113868705510
中性,【#探访长江经济带#打响洞庭湖环境“保卫战”：2020年洞庭湖要达到Ⅲ类水质标准】作为“长江之肾”，洞庭湖的生态环境不仅关系到湖区千万人民的生产生活，也牵连着整个长江生态系统的平衡。南湖是洞庭湖的内湖，通过洞庭湖流入长江，其水质的好坏也影响着长江的生态。2008年，南湖湖区首次出现蓝藻，表明湖水呈富营养化状态，生态系统遭到破坏。为了还南湖以清澈，湖南岳阳市对南湖进行了截污、清淤、禁养、活水、严管的“十字”措施。原周边规模化养猪有约10万头，通过连续三年实施禁养，现在湖岸1000米以内已没有生猪饲养场。根据《洞庭湖农业生态环境整治三年行动计划（2018-2020年）》，2020年，洞庭湖要达到Ⅲ类水质标准。,4269086068010170
中性,【揭秘“低价游”黑幕：涉案旅行社收入七成靠购物，万元玉石“回扣”九千】近日，云南昆明警方公安破获了一个涉及“低价团”旅游“黑色利益链”关键环节的特大案件。目前此案已经有31人落网，据涉案导游介绍，接到低价团后，安排游客多次进店消费，导游收入为购物款10%，旅行社拿50%-80%。涉案旅行社的一个零团费的旅行团，最后为旅行社带来36万余元利润。而导游的收入与团队消费“挂钩”，其中一名涉案导游一年带了49个团，收入就高达60余万元。调查发现，涉案购物店内所售卖的10000元玉石，要把8000到9000元返给地接社，也就是说，这块玉石打一折或者两折卖也能赚钱。戳长文↓,4269078451043540
正面,人生只有走出来的美丽，没有等出来的辉煌。最幸福的事情，不是活得像别人，而是在努力之后，活得更像自己。晚安~,4269074764114220
正面,【杨元庆：3到5年内联想印度业务规模将达60亿美元】财联社8月3日讯，联想集团董事长兼CEO杨元庆今日表示，受PC、手机和数据中心等业务的推动，未来几年联想在印度市场的业务规模将达到50亿美元至60亿美元。对于印度智能手机市场，杨元庆表示联想将奉行“双品牌战略”，同时经营“联想”和“摩托罗拉”这两个品牌。这样，联想的产品将涵盖高、中、低三个档次。（新浪科技）,4269071799716810
中性,【央行：将远期售汇业务外汇风险准备金率从0调整为20%】今天下午，中国人民银行发布最新消息，决定自8月6日起，将远期售汇业务的外汇风险准备金率从0调整为20%。央行表示，今年以来，我国外汇市场运行总体平稳，人民币汇率以市场供求为基础，有贬有升，弹性明显增强。近期受贸易摩擦和国际汇市变化等因素影响，外汇市场出现了一些顺周期波动的迹象。下一步，央行将继续加强外汇市场监测，根据形势发展需要采取有效措施进行逆周期调节，维护外汇市场平稳运行，保持人民币汇率在合理均衡水平上的基本稳定。（记者：盛华）,4269069735429110
正面,【相知无远近 万里尚为邻——镜头下的习近平亚非行】2018年7月19日至29日，国家主席习近平11天行程36000公里，访问亚非5国，拉紧了发展中国家携手前进的合作纽带，书写了开放包容互利共赢的发展故事。,4269059668902640
中性,【快看！多个省份最低工资又要涨了！你的工资不能低于这些钱！】对于很多人来说，每月的收入要上涨了，因为最低工资提高了。据不完全统计，截至8月3日，今年以来至少有13个省份提高了2018年最低工资标准：,4269058910354340
负面,【悉尼墨尔本楼市撑不住了？澳大利亚房价迎6年来首次下跌】悉尼和墨尔本是澳大利亚两大知名的海滨旅游城市，同时也是房产交易最活跃的两个城市，这两大城市常年来的房价上涨支撑了澳大利亚房价的整体上行，然而最近悉尼和墨尔本的房价都出现了明显下跌，这也导致澳大利亚房价自2012年以来首次下滑。,4269054552772260
中性,【海关总署：对非洲猪瘟疫区猪类产品一律退回或销毁】财联社8月3日讯，针对“辽宁沈阳沈北新区发生一起非洲猪瘟疫情”一事，海关总署今日公布了《关于加强非洲猪瘟疫情防控工作的警示通报》。通知称，要加强供港澳活猪管理，指导相关养殖场做好防范工作，特别是疫情周边地区，要高度关注猪异常发病死亡等情况，抓好疫情报告、采样送检等工作，严格按照防控要求，科学有效稳妥处置。通报还称，要加强对来自非洲猪瘟疫区国家(地区)的进境寄递物和旅客携带物查验，一旦发现猪、野猪及其产品，一律作退回或销毁处理。,4269053012986680
中性,【刚刚，马云又出手A股！“抄底”华泰证券，一笔花了35亿！】去年马化腾入股中金公司之后，如今马云入股华泰证券。腾讯与阿里两大互联网巨头的战争，已经打到了证券行业，两家都在笼络龙头券商。 详情：,4269052346736170
中性,#反击贸易战#对美加征5%关税商品清单,4269052194993890
中性,【神威药业董事长李振江：中药注射液发展需客观对待 不能以偏概全】李振江认为，外界对中药注射剂存在误读，是由一系列系统性原因造成的。“首先，中药注射剂的使用也需要望闻问切。其次，中药注射剂的使用过程中，部分医生不注重配伍使用，如果使用了中药注射剂，再使用抗生素、激素之类，可能会产生不良事件，但这不能归为中药注射剂的问题。”李振江表示，运输或储存不当、过度使用也可能导致中药注射剂不良事件的产生。,4269052119234990
中性,【郑商所调整苹果交割仓库及车船板交割服务机构】8月3日，郑商所发布公告，对苹果交割仓库及车船板交割服务机构进行调整。调整后苹果交割仓库及车船板交割服务机构分布在陕西、山东、山西、河南及甘肃5省。,4269051306324650
中性,【关于对原产于美国的部分商品加征关税的公告】8月3日，商务部公布的信息显示，美国时间2018年7月10日，美国政府不顾中方严正交涉和强烈反对，宣布将对原产于中国的进口商品加征10%的关税，涉及约2000亿美元中国对美出口。8月1日，美贸易代表莱特希泽发表声明，拟将对2000...,4269051285312600
中性,【美国三大股指微幅高开 道指盘初涨13点】财联社8月3日讯，标普500指数开盘上涨1.95点，涨幅0.07%，报2829.17点；纳斯达克指数开盘上涨16.10点，涨幅0.21%，报7818.13点；道琼斯指数开盘上涨13.80点，涨幅0.05%，报25339.92点。,4269045861976900
中性,中国商务部3日表示，中方决定，将依法对自美进口的约600亿美元产品，加征25%、20%、10%、5%不等的关税。新华社发表名为《美国威胁施压达不到目的》的时评，并指出，看似矛盾的行为背后，是美国的惯用伎俩，以威胁和讹诈为筹码，逼迫对手妥协，最大限度满足自己的利益。,4269044997981100
中性,#我跑我秀#【快来为你心中的主持大神投票吧！】获奖无数的马拉松跑者，热衷极限运动的央视记者，精通书法茶道的文艺青年，能歌善舞的哈萨克族姑娘，谁才是你心中的one pick？投票时间8月3日至8月10日，每个IP每日限投1次，一次最多投10票，最终入选的十人名单将在8月10日揭晓。,4269044784383130
中性,#经济茶座#【 存！实用！教你用邮件发简历】你知道吗？发求职邮件也大有学问，如何更容易让HR发现你？如何给对方留下好印象？看完这9张图你就全明白了！,4269044569737560
中性,【非洲猪瘟疫情得到有效控制，业内预期对生猪市场影响可能有限】布瑞克农信集团研究总监林国发称，这次疫情出现后，农业部门反应迅速，及时采取措施，对出现疫情的猪场生猪进行扑杀和消毒，并限制本地区的生猪调出，有效隔离传染源，防止疫情进一步扩张的做法值得肯定。,4269042284555940
中性,在金牛奖之夜，我的祝酒辞！可惜最精彩的后半段台下发给我视频的嘉宾手机没电了，遗憾[污][笑cry][哈哈][作揖][心][鲜花],4269041303095650
正面,获得一年期海外金牛奖私募投资经理奖！感谢东方港湾这些年来一直陪伴我们成长的客户朋友，是你们的信任和支持，才让我们砥砺前行……！感谢东方港湾的同仁，是你们的共同努力，才有了东方港湾不断前进的动力和能力……！感谢伟大祖国处于繁荣稳定的时代，也希望她遇到艰难挫折时也能百折不挠，赢得一个接一个更大的辉煌……！[心][作揖][鲜花]（二）,4269040295526890
正面,获得一年期海外金牛奖私募投资经理奖！感谢东方港湾这些年来一直陪伴我们成长的客户朋友，是你们的信任和支持，才让我们砥砺前行……！感谢东方港湾的同仁，是你们的共同努力，才有了东方港湾不断前进的动力和能力……！感谢伟大祖国处于繁荣稳定的时代，也希望她遇到艰难挫折时也能百折不挠，赢得一个接一个更大的辉煌……！[心][作揖][鲜花]（一）,4269039511232670
中性,"#投票#【拼多多深陷山寨漩涡，你怎么看？】据媒体报道，美东时间8月1日，已知有Rosen Law Firm、Pomerantz LLP、Law Offices of Howard G. Smith、Faruqi & Faruqi LLP、The Schall Law Firm和Bronstein, Gewirtz & GrossmanLLC六家律师事务所宣布代表投资者们展开对拼多多的集体诉讼，以追回投资者们因此蒙受的损失。",4269038278486540
中性,【央行：外汇风险准备金由金融机构交存 不对企业】央行表示，对远期售汇征收风险准备金并未对企业参与外汇远期、期权、掉期交易设置规模限制，也没有逐笔审批要求，更没有禁止企业开展这类交易，显然不属于资本管制，也并非行政性措施，而是宏观审慎政策框架的一部分。具体来看，人民银行要求金融机构按其远期售汇（含期权和掉期）签约额的20%交存外汇风险准备金，相当于让银行为应对未来可能出现的亏损而计提风险准备，通过价格传导抑制企业远期售汇的顺周期行为，属于透明、非歧视性、价格型的逆周期宏观审慎政策工具。外汇风险准备金由金融机构交存，不对企业。,4269037686999240
中性,【你只是没动力！俄罗斯企业家60秒教你改掉拖延症】拖延症指非必要、后果有害的推迟行为。这个词并不是一个严格的医学术语，但严重的拖延行为常常是一些深层问题的表现。拖延现象已成为管理学家和心理学家研究的重要课题。俄罗斯小哥哥想用60秒跟你说说他的建议。via光明网,4269037020391670
中性,【专家称下半年人民币将呈“V”形反弹态势】“本轮人民币贬值发生在美元走强阶段，最近几天美元指数出现回调，但人民币反而加速贬值，也印证了情绪变化。美元前期快速升值的累积效应逐渐凸显，人民币贬值的‘螺旋’效应和‘自我实现’惯性逐渐形成。因此，重塑对中国经济的信心就显得尤为重要。”王有鑫表示。展望下半年，王有鑫认为，下半年人民币汇率会“先跌后稳”，走出“V”形反弹走势。,4269037019532690
中性,【央行：对远期售汇征收风险准备金不属于资本管制 由金融机构交存】财联社8月3日讯，央行就“将远期售汇的外汇风险准备金率从0调整至20%”表示，对远期售汇征收风险准备金并未对企业参与外汇远期、期权、掉期交易设置规模限制，也没有逐笔审批要求，更没有禁止企业开展这类交易，显然不属于资本管制，也并非行政性措施，而是宏观审慎政策框架的一部分。外汇风险准备金由金融机构交存，不对企业。,4269036835504210
正面,获得一年期海外金牛奖私募投资经理奖！感谢东方港湾这些年来一直陪伴我们成长的客户朋友，是你们的信任和支持，才让我们砥砺前行……！感谢东方港湾的同仁，是你们的共同努力，才有了东方港湾不断前进的动力和能力……！感谢伟大祖国处于繁荣稳定的时代，也希望她遇到艰难挫折时也能百折不挠，赢得一个接一个更大的辉煌……！[心][作揖][鲜花],4269036743129530
中性,8月3日龙虎榜：市场再临情绪冰点，斯太尔能否复制特力A。,4269035933153620
中性,【华泰证券定增募资142.08亿元 阿里苏宁参与认购】公司本次非公开发行共计发行10.88亿股，发行价13.05元/股，募集资金总额142.08亿元，扣除发行费用7473.65万元后，实际募集资金净额为141.33亿元。认购对象方面，阿里巴巴认购2.68亿股，认购金额35亿元；苏宁易购认购2.60亿股，认购金额34亿元。,4269035643851600
中性,【国家知识产权局：深化电子商务领域知识产权保护专项整治工作】财联社8月3日讯，为切实解决拼多多等购物平台上的侵权假冒问题，国家知识产权局发布《关于深化电子商务领域知识产权保护专项整治工作的通知》，通知要求：加大重点区域整治力度，加大重点案件打击和曝光力度，加大线下源头追溯和打击力度，强化工作责任落实。,4269035556066620
负面,【一周跌了那么多，范冰冰持股的这家公司情况真的很糟？】继7月30日跌停之后，唐德影视8月2日再度逼近跌停，3日开盘后高开低走，收盘股价仍然飘绿，一周下跌28%。中国证券网微信公众号(ID：www_cnstock_com)，未经授权，不得 载，否则追究法律责任！,4269034222619380
负面,【沪指三连阴，深成指八连跌，A股底在何方？】大盘周五尾盘又跳水了。截至周五收盘，上证综指三连阴，深证成指日K线八连跌，创业板指更是失守1500点关卡，创下阶段新低。中国证券网微信公众号(ID：www_cnstock_com)，未经授权，不得 载，否则追究法律责任！,4269033891197590
中性,【国务院关税税则委员会发布公告决定对原产于美国的部分进口商品（第二批）加征关税】根据《中华人民共和国对外贸易法》《中华人民共和国进出口关税条例》等法律法规和国际法基本原则，经国务院批准，国务院关税税则委员会决定对原产于美国的5207个税目约600亿美元商品，加征25%、20%、10%、5%不等的关税。如果美方一意孤行，将其加征关税措施付诸实施，中方将即行实施上述加征关税措施。中国证券网微信公众号(ID：www_cnstock_com)，未经授权，不得 载，否则追究法律责任！,4269033610295010
中性,对美加征10%关税商品清单。,4269033531036220
中性,对美加征20%关税商品清单。,4269032733237780
中性,【商务部就中方拟对部分自美进口产品采取反制措施发表谈话】征税措施的实施日期将视美方行动而定，中方保留继续出台其他反制措施的权利。中方始终认为，在相互尊重、平等互利的原则基础上进行协商，才是解决贸易分歧的有效途径，任何单边的威胁或讹诈只会导致矛盾激化，损害各方利益。@人民日报,4269032695268300
正面,【央行：8月6日起将远期售汇业务外汇风险准备金率调整为20%】详情：,4269031970670250
中性,【美国7月非农就业新增15.7万人 不及预期】财联社8月3日讯，美国7月非农就业人口增加15.7万人，预期19.3万人，前值21.3万人修正为 24.8万人。美国7月失业率3.9%，预期3.9%，前值4%。美国7月份平均时薪同比增长2.7%；符合预期。,4269029692152020
中性,【商务部新闻发言人就中方拟对部分自美进口产品采取反制措施发表谈话】近日，美方在此前公布对中方2000亿美元输美产品加征10%关税清单的基础上，又提出要将征税税率由10%提高到25%。对此，商务部新闻发言人3日发表谈话表示，中方决定，将依法对自美进口的约600亿美元产品按照四档不同税率加征关税。发言人说，中方的差别化税率反制措施是理性和克制的，是在广泛听取意见、认真评估影响后提出的，特别是充分考虑了人民的福利、企业的承受力和维护全球产业链运 等因素。征税措施的实施日期将视美方行动而定，中方保留继续出台其他反制措施的权利。发言人表示，中方始终认为，在相互尊重、平等互利的原则基础上进行协商，才是解决贸易分歧的有效途径，任何单边的威胁或讹诈只会导致矛盾激化，损害各方利益。发言人指出，中方再次强调，由于美方不顾双方企业和消费者利益，一再升级事态，中方不得不采取必要的反制措施，以捍卫国家尊严和人民利益，捍卫自由贸易和多边体制，捍卫世界各国共同利益。@新华视点,4269029147482110
中性,#反击贸易战#【商务部新闻发言人就中方拟对部分自美进口产品采取反制措施发表谈话】新华社北京8月3日电（记者于佳欣）近日，美方在此前公布对中方2000亿美元输美产品加征10%关税清单的基础上，又提出要将征税税率由10%提高到25%。对此，商务部新闻发言人3日发表谈话表示，中方决定，将依法对自美进口的约600亿美元产品按照四档不同税率加征关税。发言人说，中方的差别化税率反制措施是理性和克制的，是在广泛听取意见、认真评估影响后提出的，特别是充分考虑了人民的福利、企业的承受力和维护全球产业链运 等因素。征税措施的实施日期将视美方行动而定，中方保留继续出台其他反制措施的权利。发言人表示，中方始终认为，在相互尊重、平等互利的原则基础上进行协商，才是解决贸易分歧的有效途径，任何单边的威胁或讹诈只会导致矛盾激化，损害各方利益。发言人指出，中方再次强调，由于美方不顾双方企业和消费者利益，一再升级事态，中方不得不采取必要的反制措施，以捍卫国家尊严和人民利益，捍卫自由贸易和多边体制，捍卫世界各国共同利益。,4269026437274940
中性,国务院关税税则委员会决定对原产于美国的5207个税目约600亿美元商品，加征25%、20%、10%、5%不等的关税。如果美方一意孤行，将其加征关税措施付诸实施，中方将即行实施上述加征关税措施。,4269024764687690
正面,#关税反击战#【商务部:决定对原产于美国的600亿美元商品加征关税】根据《中华人民共和国对外贸易法》《中华人民共和国进出口关税条例》等法律法规和国际法基本原则，经国务院批准，国务院关税税则委员会决定对原产于美国的5207个税目约600亿美元商品，加征25%、20%、10%、5%不等的关税。如果美方一意孤行，将其加征关税措施付诸实施，中方将即行实施上述加征关税措施。,4269024592112710
中性,【业绩承诺方请求回购股份 金字火腿将坚持双主业并行】中钰资本提请回购股份，金字火腿原董事长禹勃请辞，王徽申请辞去董事、副总裁及财务总监职务，王波宇申请辞去职工代表监事职务。近日，金字火腿由于上述事项受到了市场的广泛关注，深交所也随即下发《关注函》。8月1日，公司正式发布回复《关注函》的公告。,4269021920319510
