uuid,content,is_illegal,illegal_type,illegal_type_dict
81693,1.8盘前阅读：隔夜欧美股市崩盘了？德国股市上涨0.7%，美英法股市基本收平！??油价下跌，金价继续上涨。昨天早上盘前阅读：“回落3050补缺的可能性不大，有量个股就有赚钱机会，资金流向就是赚钱机会，不过要预判流向盘后的数据是马后炮，建议有股有钱滚动操作，医药、猪肉、食品是3100附近的安全品种，我布局的就是医药股和猪肉……”昨天益生股份涨停，乐普医疗涨幅也不错，群里兄弟们应该也吃肉了，谁买谁吃肉，感谢赚钱发大红包的朋友！金融委：持续加大支持力度 切实缓解中小企业融资难融资贵问题言外之意就是继续加大IPO，加快推进创业板注册制，加快新三板转板工作。特斯拉国产Model 3正式批量交付并启动Model Y项目马斯克感谢中国政府，濒危特斯拉被中国救活了，股价暴涨近二个月翻翻，上了新闻联播，将推动中国新能源汽车产业链发展。32个账户恶性操纵借机减持 证监会开出17.6亿天价罚单易会满比刘士余精明，漫步者、印记传媒疯狂也不表态，日后该罚继续罚，秋后算账太几把爽了……支付机构迎数十亿备付金红利 央行按0.35%利率结息利好支付平台。12月我国外汇市场供求基本平衡 外汇储备规模小幅上升真心不容易的成绩，美国贸易战就是眼红中国天量外汇储备，从对美贸易巨额顺差入手，试图冲击中国外汇储备，动摇中国经济稳定性！深交所：将优化债券交易规则及技术平台 改进二级市场流动性中国资本市场突飞猛进近七成公募公司仓位提升 私募基金同样展开攻势仓位刚到80%，未及警戒魔咒仓位，继续击鼓传花！李小加：未来十年港交所要拥抱科技 继续做好“股票通、债券通、商品通”香港暴力活动的规模不算大，很多人谈香港色变这就是捣乱者要的效果，香港骚乱一直可控！投中研究院：2019年A股IPO募资2489.82亿元 创近八年新高伟大的证监会，伟大的发审委，据说之前还累死人了……工信部批准32项通信行业标准 近一半为与5G相关标准5G商用已经开始，拥抱5G时代……好事将近？人民币单日暴涨400点 创5个月新高！外资开年4天狂涌224亿升破6.94，看样子中美贸易协议签署在即！昨天又是一个普涨赚钱日子，逼逼指数唱空者脸都打烂了，个股分化的时代，天天唱多唱空的都是菜鸟，华尔街的忠告也是不要试图预测指数，没有人预测了2007年的6124，顺从大势冷静理性精选个股参与，盘中震荡低点做多，盘中震荡高点减仓，有股有钱应付高位震荡，而且很多低位暴力突破的个股，调仓换股也是不错的选择，只有嘴炮和菜鸟一惊一乍的，老司机会享受震荡带来的差价机会，利用震荡降低成本，有量就有机会，不过3100上方切忌追涨，你看到强也许已在出货，因此突破后的回踩更稳健，个股建议盘中交流……年底了营业部有开户任务，欢迎大家开户或推荐朋友来我名下开户，??5%=200个万2.5，[酷]老司机的经验是无价之宝，盘中一起交流[笑而不语]京城职业投资人 李伟 原创以上投资建议仅供参考，不作买卖依据，股市有风险，投资需谨慎……敬告：东方V财富证券开户链接[嘻嘻]：O网页链接手机随时随地分分钟搞定，佣金万2.5（含规费），跟东方财富官网和线下营业部完全一样！那些小券商声称万1.5、万1.8开户都是虚假宣传，它们不含交易所、中登公司规费万1，加上规费他们就是万2.5、万2.8，欢迎朋友们在我名下开户??????#股票##微博股票##股票推荐##股票分析##微博股票长文##股市##A股##上证指数##原创##原创不息##早安##东方财富##创业板##科创板#@证监会发布@微博股票@人民网@新华网@凤凰网@新浪财经@新浪微博@央视新闻@央广财经@微博财经@环球网O京城职业投资人李伟,1,1,非法荐股
81710,即时热点1、伴随着券商和半导体板块走强，周一沪深两市成交金额突破8000亿元，达到8286亿元。半导体板块全天强势领涨。2、近期，A股市场利好不断，包括创业板注册制改革落地，沪深300股指期权交易限额进一步松绑，富时罗素扩容生效，新三板转板改革，再融资新规等等。上周末市场再迎重磅利好，上证综指30年来首次大改，计划纳入科创板、CDR相关股票，剔除ST、*ST股，延长新股计入指数的上市时间。3、新三板精选层打新倒计时，相关公司受关注。4、题材优先方向：大消费、医药、科技。关注微信公众号：掌上证券开户，粉丝股票开户佣金万1.3；两融利率6.5。#股票##今日看盘# 2佛山 收起全文d,1,1,非法荐股
81711,即时热点1、伴随着券商和半导体板块走强，周一沪深两市成交金额突破8000亿元，达到8286亿元。半导体板块全天强势领涨。2、近期，A股市场利好不断，包括创业板注册制改革落地，沪深300股指期权交易限额进一步松绑，富时罗素扩容生效，新三板转板改革，再融资新规等等。上周末市场再迎重磅利好，上证综指30年来首次大改，计划纳入科创板、CDR相关股票，剔除ST、*ST股，延长新股计入指数的上市时间。3、新三板精选层打新倒计时，相关公司受关注。4、题材优先方向：大消费、医药、科技。微信关注公众号：掌上证券开户；粉丝开户股票万1.3；融资融券利率6.5；#股票##今日看盘##财经##黄金# 2佛山 收起全文d,1,1,非法荐股
110825,发布了头条文章：《2019.11.25 股市盘前速递（两市消息汇总）》 不会搜新闻？不懂读公告？不知如何搜寻板块信息？开盘前还两眼一抹黑？不想落后在开盘前的起跑线上？不要担心！曾哥帮你抓龙头，跟涨停，抢咨询，布重仓！盘前速递，帮你整理所有龙头涨停资料！让您轻松抓涨停！最新最全的板块个股信息汇总，不用看新闻，不用看网站，只用看曾哥每日盘前速递就可全部拥有！每日9点前稳定更新！关注曾哥微博，你值得拥有！本文涵盖了全网站所有重要财金新闻及板块个股资讯，顶级的私募信息盛宴，享受基金经理级别的待遇，一篇文章让您尽享今日财经精华！&#xe627;原创首发超话 &#xe627;股票超话 &#xe627;今日看盘超话 &#xe627;上证指数超话 $上证指数 sh000001$ &#xb0;2019.11.25 股市盘前速递（两市消息汇总）,1,1,非法荐股
110748,#知能AI程序交易系统##铁矿# 11月25日红点点：铁矿石期货技术信号解读铁矿石：昨天程序交易系统连续出现做多信号，今天大涨，下周怎么操作，今晚看直播 。L股期风暴老宋的微博视频 ????????,1,1,非法荐股
170951,20190625 Vplus会员 市场分析及操作建议专用视频！成员已满，关闭订阅，谢谢！#为什么庄家总盯着你那200股##A股魔咒有哪些#  L宇辉战舰的微博视频 ????????,1,1,非法荐股
174763,跟对人很重要，有的人打着免费的幌子，到最后都是一次血洗，要么引你去黑平台、要么就接庄家货，这些他们都心知肚明，赚的就是这个点差，要么就是各种对赌、假平台让你一次输个够；有的就是洗脑功底一流，屁干货没有；再说一次龙哥个人炒股，自已炒股能赚钱，但不指导不收费；但公司是个团队，公司运作产品都是正规业务，包括海通股票线上、线下开户、俩融产品，基金、理财等，还有合作的瑞达期货开户、资管公司的上证50ETF合规产品及有私幕牌照的产品，本人不荐股，解盘只做分享，不要无脑强跟，请对自已的资金负责~！ 收起全文d,1,1,非法荐股
167824,股指期货之日内狙击战(1)来自@周炯含 的一直播 （APP下载地址O网页链接） @周炯含 的一直播 ??,1,1,非法荐股
1450,提现10多万，心里忐忑的不行，4分钟到账，卓信宝好平台，本人非托，确实好，就喜欢这种提现没有任何问题的,1,4,非法配资
1015,我在亿富通50000本金，配了500000，利息不算高，但交易上很流畅，微信里面，还有APP都不错，提现也很快到帐，真心不错的一家平台，,1,4,非法配资
1369,现在很多平台都有负面消息，这些消息来自于很多同行恶意竞争跟广告商的操作，真正的情况是什么只有自己亲身去经历求证后才能知道，谣言止于证实，金惠配资平台其实还是蛮不错的一个平台,1,4,非法配资
1036,我看到暴雷的好多，你们怎么回事儿？怎么用平台的时候就不考察一下吗？我用擒牛宝怎么什么问题都没有？都用了这么久了，资金正儿八经的进入二级市场的，我推荐要配资考虑值得信赖的平台！有需要的可以看一下，威信公众号直接搜就可以下载的，注册的时候要注册码，填官方的dfa就可以，我只是做个推荐参考了解,1,4,非法配资
1503,平台有两个模式，持仓模式是按买入多少市值收取递延费，这个比较划算，挂单测试过是实盘，问了客服说支持视频验证，个人意见，还是比较靠谱的平台,1,4,非法配资
668,操作有1年了，不是说我夸大其词，很好的平台，出入款都很快，几分钟就到账了，诚信平台，值得关注，希望一直保持下去,1,4,非法配资
1274,我的资金不是很多，入市不到一年没有多少经验，之前在简配资做，而且还不给还不给票说我条件达不到，之后上网看到这家平台，问了很多各方面重要的是给不给票，客户经理说话很客气告诉我成为有效客户就有分析师提供票，就用充1000试试，盘前老师让我买002201九鼎新材这支牛股，我周四买的已经两个涨停板了，周一准备加大资金，其实一个平台的好坏之分在于老师给的票怎么样，我们是以赚钱为目的的，我也不知道这个平台怎么样，但九鼎新材却让我赚了两个涨停板，你们怎么看呢。,1,4,非法配资
21,居生没有新用尸优惠，现赚了点钱，客服问我是否增配，我还问了别家的实盘利息有优惠，但佣金高点，赢牛吧佣金便宜但利息没优惠，选哪个好呢？,1,4,非法配资
701,只能市场价格，不能集合竞价，9：30以后任何时候买入不管多大单子立刻成交，实际市场会有延迟分批，符合虚拟盘特征,1,4,非法配资
1498,感觉新宝配资还可以吧，我四五个朋友都在这里玩，穿仓免责   有什么不懂的都是问客服，也很耐心的回答我们的问题,1,4,非法配资
1124,霸占榜一是有原因的，我了解那么多家，这是唯一一个可以拿出一堆历史资料的老牌公司，也是我了解到唯一一家经常捐款的公司，社会福利基金会都能查到，负面消息难免有，大多是穿仓不好要回来打官司的事儿，尤其是去年，虽然转型了，依然希望越做越好。,1,4,非法配资
171,钱程策略应该是广东地区做股票配资最大的一个公司，全国配资排名前十，去过他们在深圳总部的公司，公司很大。很正规。,1,4,非法配资
1171,评论一点儿也不准确，明明宝利配资是实盘，有实力的资质公司，被你们这弄成这样，反正我王宗明相信宝利配资公司的实力，绝交与宝利配资公司合作到底,1,4,非法配资
588,配资了一个月从不放心到现在的大额投资安全放心提款都能及时到账，真真假假都好，作为老股民我只在乎资金能安全到账，资金和服务我都觉得非常好，,1,4,非法配资
179,平台不错关键时刻起到了关键作用，如果真的跑路了，希望平台一如既往能在这个平台一起团结维权。这个平台中也了解到其它一下不错平台，非常感谢,1,4,非法配资
1130,维之创配资  www.peizijinrong.com 是对赌盘，盈利了根本提不了现。刚被坑了，大家一定要警惕。,1,4,非法配资
229,官网链接换成了www.cmw668.com，据说网站到期了要重新备案所以暂时换了地址，客服那边反馈一切业务正常,1,4,非法配资
1335,本人在该益丰配资配资已经有4万盈利，平台突然不让提现，说是风控，然后各种理由，到了最后一天，说是违规操作，现在账号已经被冻结无法登陆。,1,4,非法配资
1442,"卓信宝是诈骗平台，34万5千本金不让提现，拉黑了账户。本人真实被骗：7月4日我上午感觉大盘涨太高容易爆仓，结束操盘，提现两个交易账户余额：充值本金160000元，余额152530元提现失败：另一个账户充值本金200900元，余额193204元提现失败，问在线客服为什么不让提现，说非法使用配资资金，再问一直回这句话，过了一会关闭了我的聊天框，把我的QQ拉黑了，又发现两个账户也同时被冻结了。我在公安局有人，于是当天下午就报案了，留了电话13811955781,公安局非常重视立刻反应，受理案件并当即报送经侦大队，正在侦查破案过程中。。。
所有充值，交易，客服聊天，拒绝提现证据我已截图掌握，卓信宝平台",1,4,非法配资
1308,18824818304，这是鑫福老板的电话，可以接通，但是一直挂机。有打通的兄弟麻烦来留个言，充值的还没退款呢,1,4,非法配资
427,2000的本金，配了12倍，周五满仓的 宝兰德，穿仓了本金一分不剩，还亏了4000多，平台居然没让我补仓，越想越蹊跷。,1,4,非法配资
